PlayerID,Age,Gender,Location,PlayTimeHours,SessionsPerWeek,AvgSessionDurationMinutes,EngagementLevel,GameGenre,GameDifficulty,PlayerLevel,AchievementsUnlocked,InGamePurchases,Age_range,PlayTimeHours_range,SessionsPerWeek_range,AvgSessionDurationMinutes_range,PlayerLevel_range,AchievementsUnlocked_range
36258,36,Male,USA,19,6,80,High,RPG,Easy,82,40,0,32-39	,18-24	,5-9	,52-93	,74-99	,37-49	
36259,27,Female,USA,1,4,98,Medium,RPG,Hard,46,11,0,24-31	,1-6	,0-4	,94-136	,26-49	,0-11	
36260,31,Male,USA,18,15,138,High,Simulation,Easy,97,8,0,24-31	,18-24	,14-19	,137-179	,74-99	,0-11	
36261,39,Female,USA,6,2,30,Low,Strategy,Easy,10,19,1,32-39	,1-6	,0-4	,10-51	,1-25	,12-23	
36262,48,Male,Asia,14,19,132,High,Simulation,Hard,62,22,1,40-49	,12-17	,14-19	,94-136	,50-73	,12-23	
36263,35,Female,USA,9,19,141,High,Strategy,Easy,1,43,0,32-39	,7-11	,14-19	,137-179	,1-25	,37-49	
36264,39,Female,Europe,16,10,179,High,Sports,Easy,47,23,0,32-39	,12-17	,10-13	,137-179	,26-49	,12-23	
36265,39,Male,Europe,3,7,36,Low,Strategy,Medium,33,46,0,32-39	,1-6	,5-9	,10-51	,26-49	,37-49	
36266,36,Male,Asia,1,17,89,Medium,Strategy,Easy,56,42,0,32-39	,1-6	,14-19	,52-93	,50-73	,37-49	
36267,37,Female,Europe,18,14,15,Medium,RPG,Easy,96,34,0,32-39	,18-24	,14-19	,10-51	,74-99	,24-36	
36268,39,Male,Europe,11,13,11,Low,Strategy,Easy,61,34,1,32-39	,7-11	,10-13	,10-51	,50-73	,24-36	
36269,28,Female,Europe,11,7,115,Medium,Simulation,Hard,3,12,0,24-31	,7-11	,5-9	,94-136	,1-25	,12-23	
36270,28,Male,USA,6,9,140,High,Strategy,Easy,90,37,0,24-31	,1-6	,5-9	,137-179	,74-99	,37-49	
36271,40,Male,USA,20,1,64,Low,Simulation,Medium,46,28,0,40-49	,18-24	,0-4	,52-93	,26-49	,24-36	
36272,44,Male,Europe,7,3,41,Low,Simulation,Easy,96,17,0,40-49	,7-11	,0-4	,10-51	,74-99	,12-23	
36273,40,Male,Asia,20,5,115,Medium,RPG,Easy,29,16,0,40-49	,18-24	,5-9	,94-136	,26-49	,12-23	
36274,36,Male,Asia,7,18,130,High,RPG,Medium,15,14,0,32-39	,7-11	,14-19	,94-136	,1-25	,12-23	
36275,48,Female,USA,10,19,39,Medium,Sports,Medium,9,25,0,40-49	,7-11	,14-19	,10-51	,1-25	,24-36	
36276,39,Male,Asia,2,19,29,Medium,Action,Hard,56,2,1,32-39	,1-6	,14-19	,10-51	,50-73	,0-11	
36277,27,Male,Europe,12,16,87,Low,Simulation,Easy,12,24,1,24-31	,12-17	,14-19	,52-93	,1-25	,24-36	
36278,43,Male,USA,18,4,158,Medium,Sports,Medium,56,0,0,40-49	,18-24	,0-4	,137-179	,50-73	,0-11	
36279,23,Female,Asia,14,12,152,High,Simulation,Easy,8,7,0,15-23	,12-17	,10-13	,137-179	,1-25	,0-11	
36280,29,Female,Europe,18,12,12,Low,Strategy,Medium,35,13,0,24-31	,18-24	,10-13	,10-51	,26-49	,12-23	
36281,45,Male,Europe,14,2,97,Low,Action,Easy,2,29,1,40-49	,12-17	,0-4	,94-136	,1-25	,24-36	
36282,41,Female,USA,22,7,14,Low,Simulation,Medium,92,35,0,40-49	,18-24	,5-9	,10-51	,74-99	,24-36	
36283,45,Female,Asia,24,4,169,Medium,Strategy,Easy,76,24,0,40-49	,18-24	,0-4	,137-179	,74-99	,24-36	
36284,24,Female,Europe,18,0,13,Low,Simulation,Easy,11,14,0,24-31	,18-24	,0-4	,10-51	,1-25	,12-23	
36285,21,Male,USA,11,1,84,Low,Action,Hard,13,13,0,15-23	,7-11	,0-4	,52-93	,1-25	,12-23	
36286,46,Male,USA,12,5,120,Medium,RPG,Easy,32,46,0,40-49	,12-17	,5-9	,94-136	,26-49	,37-49	
36287,25,Female,USA,16,10,71,Medium,Action,Medium,34,28,0,24-31	,12-17	,10-13	,52-93	,26-49	,24-36	
36288,42,Male,Europe,6,9,48,Medium,Sports,Easy,35,34,0,40-49	,1-6	,5-9	,10-51	,26-49	,24-36	
36289,18,Male,Asia,8,18,29,Medium,Sports,Easy,10,19,0,15-23	,7-11	,14-19	,10-51	,1-25	,12-23	
36290,45,Male,USA,11,12,16,Low,Simulation,Easy,48,37,0,40-49	,7-11	,10-13	,10-51	,26-49	,37-49	
36291,43,Male,Asia,5,3,11,Low,Strategy,Easy,53,0,0,40-49	,1-6	,0-4	,10-51	,50-73	,0-11	
36292,47,Male,Other,1,0,131,Low,Strategy,Easy,67,27,0,40-49	,1-6	,0-4	,94-136	,50-73	,24-36	
36293,18,Male,USA,14,10,105,Medium,Action,Medium,19,8,0,15-23	,12-17	,10-13	,94-136	,1-25	,0-11	
36294,40,Female,USA,11,8,156,Medium,Action,Easy,81,5,0,40-49	,7-11	,5-9	,137-179	,74-99	,0-11	
36295,45,Male,Europe,20,4,74,Medium,Strategy,Hard,85,44,0,40-49	,18-24	,0-4	,52-93	,74-99	,37-49	
36296,45,Male,Asia,15,19,105,High,Sports,Medium,38,36,0,40-49	,12-17	,14-19	,94-136	,26-49	,24-36	
36297,41,Female,USA,20,11,107,Medium,Strategy,Easy,23,31,0,40-49	,18-24	,10-13	,94-136	,1-25	,24-36	
36298,39,Male,USA,9,1,82,Low,Strategy,Easy,52,22,1,32-39	,7-11	,0-4	,52-93	,50-73	,12-23	
36299,45,Female,USA,16,2,68,Low,Simulation,Easy,38,3,0,40-49	,12-17	,0-4	,52-93	,26-49	,0-11	
36300,37,Male,Europe,14,3,153,Medium,RPG,Easy,16,29,0,32-39	,12-17	,0-4	,137-179	,1-25	,24-36	
36301,49,Female,Other,21,11,105,Medium,Action,Hard,67,3,0,40-49	,18-24	,10-13	,94-136	,50-73	,0-11	
36302,18,Male,USA,16,7,96,Medium,Simulation,Easy,84,9,0,15-23	,12-17	,5-9	,94-136	,74-99	,0-11	
36303,42,Male,USA,1,4,41,Low,Action,Medium,90,33,0,40-49	,1-6	,0-4	,10-51	,74-99	,24-36	
36304,27,Female,Europe,14,14,103,High,Strategy,Medium,99,23,0,24-31	,12-17	,14-19	,94-136	,74-99	,12-23	
36305,15,Female,Europe,16,17,57,Medium,Action,Easy,78,11,0,15-23	,12-17	,14-19	,52-93	,74-99	,0-11	
36306,26,Female,Europe,18,12,153,High,Sports,Medium,56,34,0,24-31	,18-24	,10-13	,137-179	,50-73	,24-36	
36307,40,Female,USA,17,1,85,Low,Simulation,Easy,63,8,0,40-49	,12-17	,0-4	,52-93	,50-73	,0-11	
36308,37,Male,USA,23,5,98,Medium,Action,Easy,7,18,0,32-39	,18-24	,5-9	,94-136	,1-25	,12-23	
36309,36,Female,USA,11,2,65,Low,Action,Hard,24,11,0,32-39	,7-11	,0-4	,52-93	,1-25	,0-11	
36310,42,Male,Europe,1,5,176,Medium,Strategy,Easy,4,6,0,40-49	,1-6	,5-9	,137-179	,1-25	,0-11	
36311,31,Male,USA,2,4,172,Medium,Sports,Easy,3,25,0,24-31	,1-6	,0-4	,137-179	,1-25	,24-36	
36312,20,Male,Asia,6,15,144,High,RPG,Hard,73,16,1,15-23	,1-6	,14-19	,137-179	,50-73	,12-23	
36313,28,Male,Europe,1,13,36,Medium,Sports,Easy,51,21,0,24-31	,1-6	,10-13	,10-51	,50-73	,12-23	
36314,31,Female,USA,6,3,107,Medium,Strategy,Easy,98,12,0,24-31	,1-6	,0-4	,94-136	,74-99	,12-23	
36315,19,Male,USA,3,10,17,Low,RPG,Medium,43,49,0,15-23	,1-6	,10-13	,10-51	,26-49	,37-49	
36316,27,Male,USA,6,19,48,Medium,Strategy,Medium,61,28,1,24-31	,1-6	,14-19	,10-51	,50-73	,24-36	
36317,23,Male,Europe,3,14,105,High,Simulation,Medium,95,9,0,15-23	,1-6	,14-19	,94-136	,74-99	,0-11	
36318,40,Female,Other,2,16,172,High,Sports,Easy,40,9,1,40-49	,1-6	,14-19	,137-179	,26-49	,0-11	
36319,27,Male,USA,2,6,42,Low,Action,Medium,12,26,1,24-31	,1-6	,5-9	,10-51	,1-25	,24-36	
36320,33,Male,Asia,12,19,51,Medium,Action,Hard,45,42,1,32-39	,12-17	,14-19	,10-51	,26-49	,37-49	
36321,31,Male,Europe,7,2,146,High,Action,Medium,85,46,0,24-31	,7-11	,0-4	,137-179	,74-99	,37-49	
36322,30,Male,USA,24,16,50,Medium,RPG,Easy,2,26,1,24-31	,18-24	,14-19	,10-51	,1-25	,24-36	
36323,44,Male,Europe,3,17,96,High,Simulation,Medium,98,4,0,40-49	,1-6	,14-19	,94-136	,74-99	,0-11	
36324,46,Male,Asia,3,14,110,High,Simulation,Easy,1,1,1,40-49	,1-6	,14-19	,94-136	,1-25	,0-11	
36325,28,Male,USA,17,7,97,Medium,Simulation,Easy,23,15,0,24-31	,12-17	,5-9	,94-136	,1-25	,12-23	
36326,29,Male,Other,9,5,32,Low,Simulation,Easy,62,37,1,24-31	,7-11	,5-9	,10-51	,50-73	,37-49	
36327,26,Female,Europe,2,17,141,High,Sports,Easy,94,15,0,24-31	,1-6	,14-19	,137-179	,74-99	,12-23	
36328,25,Male,USA,16,11,45,High,RPG,Hard,79,28,1,24-31	,12-17	,10-13	,10-51	,74-99	,24-36	
36329,19,Female,Europe,15,17,11,Low,Sports,Medium,70,6,0,15-23	,12-17	,14-19	,10-51	,50-73	,0-11	
36330,25,Male,Asia,14,13,63,Medium,Sports,Easy,9,9,0,24-31	,12-17	,10-13	,52-93	,1-25	,0-11	
36331,48,Male,Europe,13,16,89,High,Simulation,Medium,95,7,0,40-49	,12-17	,14-19	,52-93	,74-99	,0-11	
36332,33,Male,Europe,13,8,73,Medium,Simulation,Medium,81,19,0,32-39	,12-17	,5-9	,52-93	,74-99	,12-23	
36333,40,Male,USA,16,10,40,Medium,Action,Medium,48,29,0,40-49	,12-17	,10-13	,10-51	,26-49	,24-36	
36334,40,Female,Europe,8,3,156,Medium,Simulation,Hard,1,34,0,40-49	,7-11	,0-4	,137-179	,1-25	,24-36	
36335,31,Male,USA,12,18,167,High,Sports,Medium,46,2,0,24-31	,12-17	,14-19	,137-179	,26-49	,0-11	
36336,45,Male,USA,10,11,179,High,Sports,Medium,74,39,0,40-49	,7-11	,10-13	,137-179	,74-99	,37-49	
36337,33,Male,Europe,9,9,67,Medium,Strategy,Easy,64,26,0,32-39	,7-11	,5-9	,52-93	,50-73	,24-36	
36338,34,Male,USA,10,14,85,Medium,RPG,Medium,29,10,0,32-39	,7-11	,14-19	,52-93	,26-49	,0-11	
36339,37,Female,USA,1,0,73,Low,Sports,Easy,73,21,1,32-39	,1-6	,0-4	,52-93	,50-73	,12-23	
36340,39,Female,Europe,2,9,159,Medium,RPG,Medium,1,3,0,32-39	,1-6	,5-9	,137-179	,1-25	,0-11	
36341,42,Male,Europe,11,19,129,High,Simulation,Hard,86,25,0,40-49	,7-11	,14-19	,94-136	,74-99	,24-36	
36342,26,Female,Asia,1,6,34,Low,Simulation,Easy,44,45,0,24-31	,1-6	,5-9	,10-51	,26-49	,37-49	
36343,15,Male,Asia,23,6,93,Medium,Action,Medium,1,29,0,15-23	,18-24	,5-9	,52-93	,1-25	,24-36	
36344,16,Female,USA,22,19,179,High,RPG,Easy,10,41,0,15-23	,18-24	,14-19	,137-179	,1-25	,37-49	
36345,24,Female,USA,12,1,135,Low,RPG,Hard,51,43,0,24-31	,12-17	,0-4	,94-136	,50-73	,37-49	
36346,48,Male,USA,7,15,159,High,Simulation,Easy,35,46,0,40-49	,7-11	,14-19	,137-179	,26-49	,37-49	
36347,46,Female,Europe,20,0,85,Low,RPG,Medium,56,29,0,40-49	,18-24	,0-4	,52-93	,50-73	,24-36	
36348,39,Female,USA,17,14,42,Medium,Simulation,Medium,62,32,0,32-39	,12-17	,14-19	,10-51	,50-73	,24-36	
36349,24,Male,Asia,21,6,102,Medium,Action,Hard,61,2,0,24-31	,18-24	,5-9	,94-136	,50-73	,0-11	
36350,15,Female,USA,22,6,43,Medium,Simulation,Medium,90,31,1,15-23	,18-24	,5-9	,10-51	,74-99	,24-36	
36351,46,Male,Other,14,2,34,Low,Simulation,Hard,76,3,1,40-49	,12-17	,0-4	,10-51	,74-99	,0-11	
36352,26,Male,Asia,23,18,119,High,Action,Medium,13,10,0,24-31	,18-24	,14-19	,94-136	,1-25	,0-11	
36353,32,Male,Other,16,2,127,Medium,Strategy,Hard,54,39,0,32-39	,12-17	,0-4	,94-136	,50-73	,37-49	
36354,44,Male,USA,6,0,86,Low,Action,Medium,95,20,0,40-49	,1-6	,0-4	,52-93	,74-99	,12-23	
36355,27,Male,USA,7,18,69,Medium,RPG,Easy,49,32,0,24-31	,7-11	,14-19	,52-93	,26-49	,24-36	
36356,17,Male,Other,9,6,100,Low,Action,Easy,18,31,1,15-23	,7-11	,5-9	,94-136	,1-25	,24-36	
36357,35,Male,Other,22,1,177,Low,Sports,Hard,32,30,0,32-39	,18-24	,0-4	,137-179	,26-49	,24-36	
36358,28,Female,USA,24,2,144,Low,Action,Hard,4,18,1,24-31	,18-24	,0-4	,137-179	,1-25	,12-23	
36359,24,Male,Europe,13,12,82,Medium,Simulation,Medium,44,15,0,24-31	,12-17	,10-13	,52-93	,26-49	,12-23	
36360,16,Male,USA,2,9,109,Medium,Sports,Hard,91,9,0,15-23	,1-6	,5-9	,94-136	,74-99	,0-11	
36361,25,Male,Asia,1,18,26,Medium,Strategy,Easy,96,27,0,24-31	,1-6	,14-19	,10-51	,74-99	,24-36	
36362,15,Male,USA,22,2,148,Low,RPG,Medium,94,45,1,15-23	,18-24	,0-4	,137-179	,74-99	,37-49	
36363,40,Female,Europe,6,6,39,Low,RPG,Easy,14,32,0,40-49	,1-6	,5-9	,10-51	,1-25	,24-36	
36364,27,Male,USA,23,18,28,Medium,Action,Hard,81,0,0,24-31	,18-24	,14-19	,10-51	,74-99	,0-11	
36365,42,Male,USA,2,11,19,Low,Sports,Easy,32,15,0,40-49	,1-6	,10-13	,10-51	,26-49	,12-23	
36366,35,Male,Europe,2,6,96,Medium,Simulation,Hard,27,18,0,32-39	,1-6	,5-9	,94-136	,26-49	,12-23	
36367,24,Male,Europe,16,14,24,Medium,Action,Easy,8,35,1,24-31	,12-17	,14-19	,10-51	,1-25	,24-36	
36368,26,Female,Europe,18,11,112,Medium,Action,Easy,93,20,0,24-31	,18-24	,10-13	,94-136	,74-99	,12-23	
36369,41,Male,Europe,6,19,156,High,Action,Easy,32,46,1,40-49	,1-6	,14-19	,137-179	,26-49	,37-49	
36370,17,Male,USA,18,15,53,Medium,RPG,Hard,25,30,0,15-23	,18-24	,14-19	,52-93	,1-25	,24-36	
36371,42,Male,Asia,5,15,152,High,Sports,Medium,12,10,0,40-49	,1-6	,14-19	,137-179	,1-25	,0-11	
36372,16,Female,Europe,6,1,57,Low,Strategy,Medium,38,45,0,15-23	,1-6	,0-4	,52-93	,26-49	,37-49	
36373,42,Female,USA,9,11,158,High,Action,Medium,21,18,0,40-49	,7-11	,10-13	,137-179	,1-25	,12-23	
36374,45,Female,Asia,1,10,99,Medium,Sports,Easy,30,3,0,40-49	,1-6	,10-13	,94-136	,26-49	,0-11	
36375,35,Female,USA,9,14,39,Medium,Action,Easy,57,8,0,32-39	,7-11	,14-19	,10-51	,50-73	,0-11	
36376,21,Female,Asia,16,6,125,Medium,Simulation,Medium,27,17,0,15-23	,12-17	,5-9	,94-136	,26-49	,12-23	
36377,45,Male,Asia,24,3,57,Low,Sports,Hard,27,18,0,40-49	,18-24	,0-4	,52-93	,26-49	,12-23	
36378,28,Male,Europe,11,10,101,Medium,Simulation,Medium,59,34,1,24-31	,7-11	,10-13	,94-136	,50-73	,24-36	
36379,23,Female,Europe,4,11,166,High,Simulation,Hard,30,10,0,15-23	,1-6	,10-13	,137-179	,26-49	,0-11	
36380,37,Male,Other,22,1,55,Low,Sports,Medium,85,33,0,32-39	,18-24	,0-4	,52-93	,74-99	,24-36	
36381,26,Male,USA,17,16,120,High,Strategy,Medium,66,19,1,24-31	,12-17	,14-19	,94-136	,50-73	,12-23	
36382,43,Male,Europe,15,2,124,Low,Action,Medium,6,38,0,40-49	,12-17	,0-4	,94-136	,1-25	,37-49	
36383,36,Female,USA,3,16,55,Medium,Action,Hard,75,48,0,32-39	,1-6	,14-19	,52-93	,74-99	,37-49	
36384,18,Male,Asia,3,19,16,Low,RPG,Easy,20,3,0,15-23	,1-6	,14-19	,10-51	,1-25	,0-11	
36385,21,Female,Europe,23,1,32,Low,Simulation,Easy,29,22,0,15-23	,18-24	,0-4	,10-51	,26-49	,12-23	
36386,22,Female,USA,17,14,125,High,Action,Hard,24,18,0,15-23	,12-17	,14-19	,94-136	,1-25	,12-23	
36387,49,Male,Europe,21,4,105,Medium,RPG,Medium,25,37,1,40-49	,18-24	,0-4	,94-136	,1-25	,37-49	
36388,23,Male,Europe,2,11,52,Medium,Simulation,Hard,18,10,0,15-23	,1-6	,10-13	,52-93	,1-25	,0-11	
36389,27,Male,USA,23,19,40,Medium,Sports,Easy,71,17,0,24-31	,18-24	,14-19	,10-51	,50-73	,12-23	
36390,34,Male,USA,15,11,82,Medium,Strategy,Easy,65,38,0,32-39	,12-17	,10-13	,52-93	,50-73	,37-49	
36391,35,Male,USA,17,19,38,Medium,Strategy,Medium,40,33,0,32-39	,12-17	,14-19	,10-51	,26-49	,24-36	
36392,33,Male,USA,11,5,10,Low,Strategy,Easy,91,25,0,32-39	,7-11	,5-9	,10-51	,74-99	,24-36	
36393,16,Female,Asia,2,17,41,Medium,Sports,Easy,87,9,1,15-23	,1-6	,14-19	,10-51	,74-99	,0-11	
36394,44,Male,USA,17,4,121,Medium,RPG,Easy,75,5,1,40-49	,12-17	,0-4	,94-136	,74-99	,0-11	
36395,37,Female,Other,14,2,178,Medium,Simulation,Medium,21,16,0,32-39	,12-17	,0-4	,137-179	,1-25	,12-23	
36396,27,Male,USA,5,3,164,Medium,Action,Easy,84,40,0,24-31	,1-6	,0-4	,137-179	,74-99	,37-49	
36397,47,Female,Asia,10,9,11,Low,Simulation,Easy,84,20,0,40-49	,7-11	,5-9	,10-51	,74-99	,12-23	
36398,46,Male,USA,20,19,170,High,RPG,Easy,31,18,0,40-49	,18-24	,14-19	,137-179	,26-49	,12-23	
36399,42,Male,Other,18,7,82,Medium,Simulation,Medium,33,20,0,40-49	,18-24	,5-9	,52-93	,26-49	,12-23	
36400,38,Male,Asia,22,18,58,High,Sports,Easy,16,25,0,32-39	,18-24	,14-19	,52-93	,1-25	,24-36	
36401,42,Male,Europe,6,2,155,Medium,Action,Easy,39,40,1,40-49	,1-6	,0-4	,137-179	,26-49	,37-49	
36402,44,Male,Asia,15,7,51,Medium,Simulation,Easy,68,19,0,40-49	,12-17	,5-9	,10-51	,50-73	,12-23	
36403,43,Male,Asia,24,3,95,Medium,Simulation,Easy,67,15,0,40-49	,18-24	,0-4	,94-136	,50-73	,12-23	
36404,48,Male,Other,11,12,102,Medium,Sports,Medium,59,6,1,40-49	,7-11	,10-13	,94-136	,50-73	,0-11	
36405,36,Female,USA,3,0,53,Low,RPG,Medium,70,10,0,32-39	,1-6	,0-4	,52-93	,50-73	,0-11	
36406,39,Female,Europe,10,1,82,Low,RPG,Hard,99,3,0,32-39	,7-11	,0-4	,52-93	,74-99	,0-11	
36407,28,Male,USA,22,10,55,Medium,RPG,Easy,93,21,0,24-31	,18-24	,10-13	,52-93	,74-99	,12-23	
36408,24,Male,USA,10,10,134,Medium,Action,Easy,23,30,0,24-31	,7-11	,10-13	,94-136	,1-25	,24-36	
36409,24,Female,Europe,10,19,98,High,Sports,Hard,78,49,1,24-31	,7-11	,14-19	,94-136	,74-99	,37-49	
36410,22,Male,Europe,1,1,169,Low,RPG,Hard,36,26,0,15-23	,1-6	,0-4	,137-179	,26-49	,24-36	
36411,28,Female,Asia,13,12,43,Medium,Simulation,Easy,68,15,0,24-31	,12-17	,10-13	,10-51	,50-73	,12-23	
36412,46,Male,USA,24,4,40,Low,Strategy,Medium,66,19,1,40-49	,18-24	,0-4	,10-51	,50-73	,12-23	
36413,46,Male,Europe,6,3,140,Medium,Sports,Hard,67,22,0,40-49	,1-6	,0-4	,137-179	,50-73	,12-23	
36414,17,Male,Other,19,13,62,Medium,RPG,Medium,78,33,0,15-23	,18-24	,10-13	,52-93	,74-99	,24-36	
36415,34,Male,USA,4,13,156,High,RPG,Hard,75,34,0,32-39	,1-6	,10-13	,137-179	,74-99	,24-36	
36416,27,Female,USA,9,11,19,Low,Strategy,Medium,12,27,0,24-31	,7-11	,10-13	,10-51	,1-25	,24-36	
36417,37,Male,USA,14,9,60,Medium,Action,Easy,16,20,0,32-39	,12-17	,5-9	,52-93	,1-25	,12-23	
36418,33,Male,USA,6,9,12,Low,Action,Easy,31,32,0,32-39	,1-6	,5-9	,10-51	,26-49	,24-36	
36419,30,Male,USA,9,17,65,Medium,Strategy,Easy,84,21,0,24-31	,7-11	,14-19	,52-93	,74-99	,12-23	
36420,49,Female,USA,22,12,127,High,Action,Hard,35,35,0,40-49	,18-24	,10-13	,94-136	,26-49	,24-36	
36421,21,Male,Asia,2,14,177,High,Simulation,Medium,10,7,0,15-23	,1-6	,14-19	,137-179	,1-25	,0-11	
36422,22,Female,USA,22,16,140,High,Strategy,Easy,35,19,0,15-23	,18-24	,14-19	,137-179	,26-49	,12-23	
36423,39,Female,USA,7,3,57,Low,RPG,Easy,48,6,0,32-39	,7-11	,0-4	,52-93	,26-49	,0-11	
36424,37,Female,Asia,3,3,156,Medium,RPG,Easy,74,9,0,32-39	,1-6	,0-4	,137-179	,74-99	,0-11	
36425,24,Male,USA,12,1,147,Low,Simulation,Hard,69,8,0,24-31	,12-17	,0-4	,137-179	,50-73	,0-11	
36426,44,Male,USA,7,18,122,High,RPG,Hard,28,7,1,40-49	,7-11	,14-19	,94-136	,26-49	,0-11	
36427,47,Male,Asia,24,6,20,High,Simulation,Medium,36,27,0,40-49	,18-24	,5-9	,10-51	,26-49	,24-36	
36428,25,Male,Asia,7,14,148,High,Sports,Hard,63,33,0,24-31	,7-11	,14-19	,137-179	,50-73	,24-36	
36429,49,Female,USA,21,13,100,Medium,Strategy,Easy,17,34,0,40-49	,18-24	,10-13	,94-136	,1-25	,24-36	
36430,41,Female,USA,24,5,156,Medium,Strategy,Medium,62,17,1,40-49	,18-24	,5-9	,137-179	,50-73	,12-23	
36431,17,Male,USA,9,4,27,Low,Simulation,Medium,70,19,0,15-23	,7-11	,0-4	,10-51	,50-73	,12-23	
36432,22,Female,Asia,9,12,145,High,Sports,Medium,76,10,0,15-23	,7-11	,10-13	,137-179	,74-99	,0-11	
36433,27,Male,Asia,22,9,48,Medium,RPG,Easy,50,9,1,24-31	,18-24	,5-9	,10-51	,50-73	,0-11	
36434,17,Male,Europe,12,10,115,Medium,RPG,Easy,18,12,0,15-23	,12-17	,10-13	,94-136	,1-25	,12-23	
36435,34,Male,USA,17,2,16,Low,Strategy,Hard,69,29,1,32-39	,12-17	,0-4	,10-51	,50-73	,24-36	
36436,49,Male,Asia,12,8,33,Low,Action,Easy,15,25,0,40-49	,12-17	,5-9	,10-51	,1-25	,24-36	
36437,27,Female,Other,10,13,95,Medium,Action,Medium,67,25,0,24-31	,7-11	,10-13	,94-136	,50-73	,24-36	
36438,34,Male,Asia,23,1,121,Low,RPG,Easy,97,26,1,32-39	,18-24	,0-4	,94-136	,74-99	,24-36	
36439,38,Female,USA,11,13,152,High,Action,Easy,79,49,0,32-39	,7-11	,10-13	,137-179	,74-99	,37-49	
36440,23,Male,Other,14,4,72,Medium,Action,Medium,36,36,0,15-23	,12-17	,0-4	,52-93	,26-49	,24-36	
36441,44,Female,Europe,19,10,164,High,Action,Easy,39,0,0,40-49	,18-24	,10-13	,137-179	,26-49	,0-11	
36442,39,Female,USA,17,12,136,High,Simulation,Easy,30,41,0,32-39	,12-17	,10-13	,94-136	,26-49	,37-49	
36443,30,Female,USA,24,17,56,Medium,Sports,Easy,75,39,0,24-31	,18-24	,14-19	,52-93	,74-99	,37-49	
36444,22,Male,Asia,18,0,168,Medium,RPG,Easy,52,8,0,15-23	,18-24	,0-4	,137-179	,50-73	,0-11	
36445,42,Male,Asia,19,15,160,High,Strategy,Hard,91,1,0,40-49	,18-24	,14-19	,137-179	,74-99	,0-11	
36446,26,Male,Europe,10,1,45,Low,Action,Medium,62,23,0,24-31	,7-11	,0-4	,10-51	,50-73	,12-23	
36447,38,Male,USA,10,8,80,Medium,Sports,Medium,71,37,0,32-39	,7-11	,5-9	,52-93	,50-73	,37-49	
36448,43,Male,USA,2,15,52,Medium,Sports,Hard,49,28,0,40-49	,1-6	,14-19	,52-93	,26-49	,24-36	
36449,29,Female,USA,18,14,141,High,Sports,Easy,98,20,0,24-31	,18-24	,14-19	,137-179	,74-99	,12-23	
36450,32,Male,USA,1,4,18,Low,Sports,Easy,60,28,1,32-39	,1-6	,0-4	,10-51	,50-73	,24-36	
36451,21,Male,Europe,4,16,72,Medium,Sports,Easy,45,48,0,15-23	,1-6	,14-19	,52-93	,26-49	,37-49	
36452,27,Female,Asia,20,5,15,Low,Simulation,Easy,56,3,0,24-31	,18-24	,5-9	,10-51	,50-73	,0-11	
36453,33,Male,Europe,5,2,53,Low,RPG,Hard,9,40,0,32-39	,1-6	,0-4	,52-93	,1-25	,37-49	
36454,19,Female,Asia,6,1,173,Low,Simulation,Medium,93,5,0,15-23	,1-6	,0-4	,137-179	,74-99	,0-11	
36455,40,Male,Europe,21,6,81,Medium,Sports,Easy,71,34,0,40-49	,18-24	,5-9	,52-93	,50-73	,24-36	
36456,16,Male,USA,10,8,144,Medium,Strategy,Easy,16,35,0,15-23	,7-11	,5-9	,137-179	,1-25	,24-36	
36457,47,Male,USA,11,1,156,Low,Simulation,Medium,19,2,0,40-49	,7-11	,0-4	,137-179	,1-25	,0-11	
36458,39,Male,USA,13,9,177,High,Action,Easy,27,49,0,32-39	,12-17	,5-9	,137-179	,26-49	,37-49	
36459,39,Male,Europe,6,1,27,Low,Simulation,Easy,6,12,0,32-39	,1-6	,0-4	,10-51	,1-25	,12-23	
36460,44,Male,Europe,19,12,65,Medium,Action,Medium,5,38,0,40-49	,18-24	,10-13	,52-93	,1-25	,37-49	
36461,18,Female,USA,17,2,128,Low,Sports,Medium,83,12,1,15-23	,12-17	,0-4	,94-136	,74-99	,12-23	
36462,33,Female,USA,18,13,87,Medium,Strategy,Medium,25,45,1,32-39	,18-24	,10-13	,52-93	,1-25	,37-49	
36463,41,Male,USA,8,17,129,High,Sports,Easy,21,41,0,40-49	,7-11	,14-19	,94-136	,1-25	,37-49	
36464,38,Female,USA,5,4,84,Medium,Strategy,Medium,30,39,0,32-39	,1-6	,0-4	,52-93	,26-49	,37-49	
36465,39,Female,Asia,22,0,106,Low,RPG,Easy,57,18,1,32-39	,18-24	,0-4	,94-136	,50-73	,12-23	
36466,43,Male,USA,9,12,62,Medium,RPG,Medium,58,40,0,40-49	,7-11	,10-13	,52-93	,50-73	,37-49	
36467,45,Female,Europe,2,15,24,Medium,RPG,Easy,84,12,0,40-49	,1-6	,14-19	,10-51	,74-99	,12-23	
36468,49,Female,Europe,13,7,82,Medium,Simulation,Easy,88,18,0,40-49	,12-17	,5-9	,52-93	,74-99	,12-23	
36469,42,Female,Other,21,15,17,Low,Sports,Hard,32,6,1,40-49	,18-24	,14-19	,10-51	,26-49	,0-11	
36470,18,Male,Europe,7,18,27,Medium,Action,Medium,34,49,1,15-23	,7-11	,14-19	,10-51	,26-49	,37-49	
